x_ngram,file_count
x250_x125_x13,34
x170_x137_x114,23
x8_x5_x3,43
x82_x9_x12,16
x101_x9_x26,17
x23_x123_x166,3
x206_x62_x167,15
x15_x14_x134,90
x56_x57_x7,33
x26_x114_x206,28
x48_x106_x250,6
x146_x32_x355,14
x146_x32_x105,20
x207_x199_x182,16
x106_x250_x32,10
x11_x1_x29,15
x146_x147_x36,63
x186_x125_x13,41
x137_x140_x142,16
x136_x13_x16,18
x10_x10_x11,50
x114_x101_x137,16
x115_x144_x133,13
x125_x113_x104,8
x25_x16_x31,57
x101_x137_x114,16
x9_x26_x143,35
x199_x182_x167,21
x10_x11_x352,8
x112_x13_x8,65
x142_x101_x9,25
x142_x101_x137,12
x54_x31_x32,15
x124_x390_x132,23
x24_x101_x95,31
x237_x176_x186,1
x25_x30_x62,59
x16_x176_x163,20
x11_x352_x111,14
x132_x368_x3,7
x13_x8_x5,42
x177_x12_x23,7
x37_x7_x8,18
x203_x197_x146,7
x56_x82_x9,20
x123_x72_x203,18
x368_x3_x6,6
x271_x248_x249,47
x114_x115_x144,29
x9_x12_x113,54
x134_x116_x117,63
x167_x355_x132,9
x166_x156_x177,6
x3_x6_x30,31
x138_x167_x324,9
x114_x206_x207,13
x63_x13_x16,68
x52_x203_x197,13
x182_x167_x26,16
x248_x177_x12,40
x140_x142_x101,23
x206_x207_x142,11
x105_x96_x191,24
x156_x177_x26,2
x32_x10_x26,15
x24_x206_x62,38
x11_x3_x4,80
x147_x36_x37,48
x118_x132_x368,5
x29_x12_x13,22
x1_x29_x12,23
x250_x32_x10,5
x31_x32_x355,41
x3_x4_x14,95
x23_x24_x54,33
x247_x248_x177,19
x114_x101_x5,6
x176_x163_x186,18
x55_x56_x237,8
x12_x113_x104,50
x10_x355_x464,3
x352_x111_x145,7
x57_x7_x8,29
x17_x48_x106,4
x10_x55_x56,46
x6_x30_x24,10
x138_x167_x355,13
x55_x56_x57,52
x124_x125_x113,10
x101_x14_x183,42
x72_x203_x167,20
x197_x146_x125,20
x248_x177_x26,7
x56_x237_x176,1
x138_x139_x114,5
x386_x373_x374,29
x373_x141_x7,44
x434_x373_x141,2
x141_x8_x95,15
x129_x130_x72,28
x122_x62_x167,15
x15_x137_x479,7
x386_x373_x141,43
x1_x29_x26,6
x170_x95_x208,5
x140_x386_x373,38
x137_x114_x115,43
x30_x62_x139,26
x95_x208_x267,3
x407_x129_x130,23
x191_x17_x122,4
x31_x161_x140,6
x129_x130_x346,8
x130_x72_x181,20
x267_x373_x141,15
x114_x54_x17,18
x183_x31_x161,18
x374_x207_x386,25
x207_x386_x373,42
x382_x116_x117,11
x137_x114_x54,16
x346_x263_x141,14
x10_x55_x211,5
x31_x161_x138,21
x263_x141_x8,16
x7_x407_x129,21
x374_x123_x131,15
x373_x259_x52,6
x54_x17_x170,24
x129_x434_x373,3
x373_x141_x8,45
x139_x143_x346,1
x386_x373_x382,18
x141_x407_x129,8
x141_x30_x62,55
x141_x8_x137,36
x137_x479_x373,11
x130_x131_x170,18
x208_x267_x373,2
x198_x131_x18,11
x53_x101_x14,40
x16_x31_x161,35
x31_x192_x1,11
x8_x95_x96,104
x373_x374_x123,11
x141_x30_x123,27
x30_x207_x386,40
x7_x8_x5,25
x373_x141_x407,22
x137_x140_x386,31
x96_x122_x372,3
x192_x1_x29,4
x373_x117_x14,36
x143_x346_x263,1
x373_x382_x129,4
x479_x373_x141,17
x263_x141_x7,22
x372_x373_x141,39
x407_x129_x434,2
x373_x141_x30,30
x382_x129_x130,3
x29_x26_x114,7
x123_x72_x181,24
x115_x129_x130,39
x130_x131_x18,38
x6_x7_x30,13
x30_x372_x373,43
x372_x373_x259,4
x373_x117_x9,24
x131_x191_x17,14
x123_x131_x122,26
x161_x140_x386,11
x130_x346_x263,6
x62_x139_x143,6
x183_x31_x192,25
x207_x198_x131,6
x386_x373_x117,39
x55_x211_x512,4
x129_x130_x131,42
x72_x181_x386,34
x373_x382_x116,15
x7_x30_x372,40
x114_x115_x129,40
x96_x170_x95,29
x123_x131_x191,20
x181_x386_x373,38
x95_x96_x122,20
x16_x176_x121,32
x176_x121_x18,38
x18_x16_x17,52
x125_x15_x5,14
x191_x176_x121,6
x17_x191_x176,7
x15_x635_x636,3
x28_x6_x16,13
x2_x3_x6,3
x473_x470_x141,15
x30_x62_x473,18
x6_x30_x123,12
x429_x144_x112,8
x3_x429_x449,2
x13_x19_x20,26
x4_x5_x3,7
x101_x9_x355,8
x470_x135_x104,1
x135_x104_x136,3
x7_x638_x515,10
x133_x12_x113,2
x13_x407_x399,16
x18_x7_x638,1
x516_x257_x426,2
x257_x426_x24,1
x635_x636_x637,2
x426_x24_x103,1
x7_x84_x85,24
x67_x328_x79,7
x125_x15_x635,1
x637_x8_x14,1
x191_x31_x192,5
x137_x27_x28,12
x6_x30_x62,39
x10_x11_x1,52
x638_x515_x516,8
x470_x141_x16,32
x6_x7_x407,7
x114_x206_x62,16
x7_x7_x84,11
x429_x449_x348,2
x34_x191_x31,3
